Tid (s), Effekt (P)
4.51700000e+01,1.50633067e-01
4.51702000e+01,1.54185733e-01
4.51704000e+01,1.64133200e-01
4.51706000e+01,1.39264533e-01
4.51708000e+01,1.35001333e-01
4.51710000e+01,1.49922533e-01
4.51712000e+01,1.51343600e-01
4.51714000e+01,1.50633067e-01
4.51716000e+01,1.49212000e-01
4.51718000e+01,1.25764400e-01
4.51720000e+01,1.35001333e-01
4.51722000e+01,1.57027867e-01
4.51724000e+01,1.53475200e-01
4.51726000e+01,1.64133200e-01
4.51728000e+01,1.52054133e-01
4.51730000e+01,1.27896000e-01
4.51732000e+01,1.49922533e-01
4.51734000e+01,1.53475200e-01
4.51736000e+01,1.52054133e-01
4.51738000e+01,1.50633067e-01
4.51740000e+01,1.32869733e-01
4.51742000e+01,1.31448667e-01
4.51744000e+01,1.52764667e-01
4.51746000e+01,1.53475200e-01
4.51748000e+01,1.54896267e-01
4.51750000e+01,1.52764667e-01
4.51752000e+01,1.27185467e-01
4.51754000e+01,1.31448667e-01
4.51756000e+01,1.47080400e-01
4.51758000e+01,1.51343600e-01
4.51760000e+01,1.61291067e-01
4.51762000e+01,1.47790933e-01
4.51764000e+01,1.27896000e-01
4.51766000e+01,1.44948800e-01
4.51768000e+01,1.44948800e-01
4.51770000e+01,1.49212000e-01
4.51772000e+01,1.49922533e-01
4.51774000e+01,1.32159200e-01
4.51776000e+01,1.31448667e-01
4.51778000e+01,1.56317333e-01
4.51780000e+01,1.57027867e-01
4.51782000e+01,1.57738400e-01
4.51784000e+01,1.52054133e-01
4.51786000e+01,1.30027600e-01
4.51788000e+01,1.41396133e-01
4.51790000e+01,1.54185733e-01
4.51792000e+01,1.54896267e-01
4.51794000e+01,1.59870000e-01
4.51796000e+01,1.39975067e-01
4.51798000e+01,1.28606533e-01
4.51800000e+01,1.49212000e-01
4.51802000e+01,1.53475200e-01
4.51804000e+01,1.49922533e-01
4.51806000e+01,1.49922533e-01
4.51808000e+01,1.35711867e-01
4.51810000e+01,1.37132933e-01
4.51812000e+01,1.54185733e-01
4.51814000e+01,1.56317333e-01
4.51816000e+01,1.54896267e-01
4.51818000e+01,1.48501467e-01
4.51820000e+01,1.27896000e-01
4.51822000e+01,1.39264533e-01
4.51824000e+01,1.52054133e-01
4.51826000e+01,1.46369867e-01
4.51828000e+01,1.57027867e-01
4.51830000e+01,1.43527733e-01
4.51832000e+01,1.30738133e-01
4.51834000e+01,1.43527733e-01
4.51836000e+01,1.53475200e-01
4.51838000e+01,1.59159467e-01
4.51840000e+01,1.51343600e-01
4.51842000e+01,1.35711867e-01
4.51844000e+01,1.36422400e-01
4.51846000e+01,1.52054133e-01
4.51848000e+01,1.51343600e-01
4.51850000e+01,1.51343600e-01
4.51852000e+01,1.50633067e-01
4.51854000e+01,1.30027600e-01
4.51856000e+01,1.43527733e-01
4.51858000e+01,1.59870000e-01
4.51860000e+01,1.50633067e-01
4.51862000e+01,1.59870000e-01
4.51864000e+01,1.41396133e-01
4.51866000e+01,1.32869733e-01
4.51868000e+01,1.45659333e-01
4.51870000e+01,1.49212000e-01
4.51872000e+01,1.54185733e-01
4.51874000e+01,1.58448933e-01
4.51876000e+01,1.39264533e-01
4.51878000e+01,1.32869733e-01
4.51880000e+01,1.55606800e-01
4.51882000e+01,1.52764667e-01
4.51884000e+01,1.57027867e-01
4.51886000e+01,1.51343600e-01
4.51888000e+01,1.27185467e-01
4.51890000e+01,1.44948800e-01
4.51892000e+01,1.52054133e-01
4.51894000e+01,1.52054133e-01
4.51896000e+01,1.49922533e-01
4.51898000e+01,1.35711867e-01
4.51900000e+01,1.28606533e-01
4.51902000e+01,1.51343600e-01
4.51904000e+01,1.54185733e-01
4.51906000e+01,1.57027867e-01
4.51908000e+01,1.46369867e-01
4.51910000e+01,1.31448667e-01
4.51912000e+01,1.40685600e-01
4.51914000e+01,1.64133200e-01
4.51916000e+01,1.49922533e-01
4.51918000e+01,1.50633067e-01
4.51920000e+01,1.45659333e-01
4.51922000e+01,1.30027600e-01
4.51924000e+01,1.44238267e-01
4.51926000e+01,1.54896267e-01
4.51928000e+01,1.52764667e-01
4.51930000e+01,1.51343600e-01
4.51932000e+01,1.32869733e-01
4.51934000e+01,1.30027600e-01
4.51936000e+01,1.53475200e-01
4.51938000e+01,1.57027867e-01
4.51940000e+01,1.52054133e-01
4.51942000e+01,1.47080400e-01
4.51944000e+01,1.28606533e-01
4.51946000e+01,1.38554000e-01
4.51948000e+01,1.58448933e-01
4.51950000e+01,1.49212000e-01
4.51952000e+01,1.55606800e-01
4.51954000e+01,1.47080400e-01
4.51956000e+01,1.32869733e-01
4.51958000e+01,1.49922533e-01
4.51960000e+01,1.54185733e-01
4.51962000e+01,1.65554267e-01
4.51964000e+01,1.62001600e-01
4.51966000e+01,1.40685600e-01
4.51968000e+01,1.33580267e-01
4.51970000e+01,1.54896267e-01
4.51972000e+01,1.55606800e-01
4.51974000e+01,1.59159467e-01
4.51976000e+01,1.52764667e-01
4.51978000e+01,1.29317067e-01
4.51980000e+01,1.42106667e-01
4.51982000e+01,1.58448933e-01
4.51984000e+01,1.59159467e-01
4.51986000e+01,1.55606800e-01
4.51988000e+01,1.38554000e-01
4.51990000e+01,1.29317067e-01
4.51992000e+01,1.47790933e-01
4.51994000e+01,1.58448933e-01
4.51996000e+01,1.62001600e-01
4.51998000e+01,1.56317333e-01
4.52000000e+01,1.33580267e-01
4.52002000e+01,1.28606533e-01
4.52004000e+01,1.48501467e-01
4.52006000e+01,1.53475200e-01
4.52008000e+01,1.62001600e-01
4.52010000e+01,1.49922533e-01
4.52012000e+01,1.24343333e-01
4.52014000e+01,1.38554000e-01
4.52016000e+01,1.51343600e-01
4.52018000e+01,1.44238267e-01
4.52020000e+01,1.57027867e-01
4.52022000e+01,1.42817200e-01
4.52024000e+01,1.30738133e-01
4.52026000e+01,1.47790933e-01
4.52028000e+01,1.59159467e-01
4.52030000e+01,1.54185733e-01
4.52032000e+01,1.59870000e-01
4.52034000e+01,1.32869733e-01
4.52036000e+01,1.30738133e-01
4.52038000e+01,1.57027867e-01
4.52040000e+01,1.53475200e-01
4.52042000e+01,1.54185733e-01
4.52044000e+01,1.44238267e-01
4.52046000e+01,1.25764400e-01
4.52048000e+01,1.41396133e-01
4.52050000e+01,1.52764667e-01
4.52052000e+01,1.54896267e-01
4.52054000e+01,1.59159467e-01
4.52056000e+01,1.36422400e-01
4.52058000e+01,1.27896000e-01
4.52060000e+01,1.47790933e-01
4.52062000e+01,1.59870000e-01
4.52064000e+01,1.58448933e-01
4.52066000e+01,1.52054133e-01
4.52068000e+01,1.32159200e-01
4.52070000e+01,1.34290800e-01
4.52072000e+01,1.52764667e-01
4.52074000e+01,1.36422400e-01
4.52076000e+01,1.18659067e-01
4.52078000e+01,1.00895733e-01
4.52080000e+01,9.80536000e-02
4.52082000e+01,1.21501200e-01
4.52084000e+01,1.30738133e-01
4.52086000e+01,1.26474933e-01
4.52088000e+01,1.30027600e-01
4.52090000e+01,1.16527467e-01
4.52092000e+01,1.26474933e-01
4.52094000e+01,1.35711867e-01
4.52096000e+01,1.42817200e-01
4.52098000e+01,1.55606800e-01
4.52100000e+01,1.42106667e-01
4.52102000e+01,1.20790667e-01
4.52104000e+01,1.23632800e-01
4.52106000e+01,1.36422400e-01
4.52108000e+01,1.42817200e-01
4.52110000e+01,1.32869733e-01
4.52112000e+01,1.24343333e-01
4.52114000e+01,1.15106400e-01
4.52116000e+01,1.16527467e-01
4.52118000e+01,1.26474933e-01
4.52120000e+01,1.27185467e-01
4.52122000e+01,1.53475200e-01
4.52124000e+01,1.25764400e-01
4.52126000e+01,1.04448400e-01
4.52128000e+01,1.28606533e-01
4.52130000e+01,1.29317067e-01
4.52132000e+01,1.32869733e-01
4.52134000e+01,1.42106667e-01
4.52136000e+01,1.13685333e-01
4.52138000e+01,1.24343333e-01
4.52140000e+01,1.31448667e-01
4.52142000e+01,1.20790667e-01
4.52144000e+01,1.57738400e-01
4.52146000e+01,1.27185467e-01
4.52148000e+01,1.13685333e-01
4.52150000e+01,1.32869733e-01
4.52152000e+01,1.39264533e-01
4.52154000e+01,1.59159467e-01
4.52156000e+01,1.46369867e-01
4.52158000e+01,1.12264267e-01
4.52160000e+01,1.05869467e-01
4.52162000e+01,1.43527733e-01
4.52164000e+01,1.53475200e-01
4.52166000e+01,1.25764400e-01
4.52168000e+01,1.17948533e-01
4.52170000e+01,8.45534667e-02
4.52172000e+01,1.00185200e-01
4.52174000e+01,1.35001333e-01
4.52176000e+01,1.22211733e-01
4.52178000e+01,1.28606533e-01
4.52180000e+01,1.22922267e-01
4.52182000e+01,1.15816933e-01
4.52184000e+01,1.30027600e-01
4.52186000e+01,1.29317067e-01
4.52188000e+01,1.22922267e-01
4.52190000e+01,1.30738133e-01
4.52192000e+01,1.15106400e-01
4.52194000e+01,1.05158933e-01
4.52196000e+01,1.33580267e-01
4.52198000e+01,1.32159200e-01
4.52200000e+01,1.44238267e-01
4.52202000e+01,1.39264533e-01
4.52204000e+01,9.73430667e-02
4.52206000e+01,1.10132667e-01
4.52208000e+01,1.27185467e-01
4.52210000e+01,1.35001333e-01
4.52212000e+01,1.34290800e-01
4.52214000e+01,1.22922267e-01
4.52216000e+01,9.52114667e-02
4.52218000e+01,1.10843200e-01
4.52220000e+01,1.27185467e-01
4.52222000e+01,1.30738133e-01
4.52224000e+01,1.49212000e-01
4.52226000e+01,1.09422133e-01
4.52228000e+01,9.02377333e-02
4.52230000e+01,1.44948800e-01
4.52232000e+01,1.55606800e-01
4.52234000e+01,1.57027867e-01
4.52236000e+01,1.56317333e-01
4.52238000e+01,1.30738133e-01
4.52240000e+01,1.37843467e-01
4.52242000e+01,1.50633067e-01
4.52244000e+01,1.43527733e-01
4.52246000e+01,1.42106667e-01
4.52248000e+01,1.38554000e-01
4.52250000e+01,1.29317067e-01
4.52252000e+01,1.45659333e-01
4.52254000e+01,1.57027867e-01
4.52256000e+01,1.54185733e-01
4.52258000e+01,1.57738400e-01
4.52260000e+01,1.31448667e-01
4.52262000e+01,1.34290800e-01
4.52264000e+01,1.48501467e-01
4.52266000e+01,1.47080400e-01
4.52268000e+01,1.52054133e-01
4.52270000e+01,1.42106667e-01
4.52272000e+01,1.25764400e-01
4.52274000e+01,1.44238267e-01
4.52276000e+01,1.54896267e-01
4.52278000e+01,1.56317333e-01
4.52280000e+01,1.51343600e-01
4.52282000e+01,1.39975067e-01
4.52284000e+01,1.25764400e-01
4.52286000e+01,1.49922533e-01
4.52288000e+01,1.54896267e-01
4.52290000e+01,1.51343600e-01
4.52292000e+01,1.49212000e-01
4.52294000e+01,1.30027600e-01
4.52296000e+01,1.35711867e-01
4.52298000e+01,1.55606800e-01
4.52300000e+01,1.50633067e-01
4.52302000e+01,1.51343600e-01
4.52304000e+01,1.47080400e-01
4.52306000e+01,1.32869733e-01
4.52308000e+01,1.39975067e-01
4.52310000e+01,1.51343600e-01
4.52312000e+01,1.49922533e-01
4.52314000e+01,1.54185733e-01
4.52316000e+01,1.37132933e-01
4.52318000e+01,1.28606533e-01
4.52320000e+01,1.52054133e-01
4.52322000e+01,1.47790933e-01
4.52324000e+01,1.43527733e-01
4.52326000e+01,1.52764667e-01
4.52328000e+01,1.30027600e-01
4.52330000e+01,1.37132933e-01
4.52332000e+01,1.52054133e-01
4.52334000e+01,1.52054133e-01
4.52336000e+01,1.57027867e-01
4.52338000e+01,1.44238267e-01
4.52340000e+01,1.26474933e-01
4.52342000e+01,1.42106667e-01
4.52344000e+01,1.56317333e-01
4.52346000e+01,1.48501467e-01
4.52348000e+01,1.51343600e-01
4.52350000e+01,1.36422400e-01
4.52352000e+01,1.25764400e-01
4.52354000e+01,1.52054133e-01
4.52356000e+01,1.54185733e-01
4.52358000e+01,1.49212000e-01
4.52360000e+01,1.44238267e-01
4.52362000e+01,1.30027600e-01
4.52364000e+01,1.37843467e-01
4.52366000e+01,1.53475200e-01
4.52368000e+01,1.52054133e-01
4.52370000e+01,1.52764667e-01
4.52372000e+01,1.47080400e-01
4.52374000e+01,1.27185467e-01
4.52376000e+01,1.40685600e-01
4.52378000e+01,1.52764667e-01
4.52380000e+01,1.57027867e-01
4.52382000e+01,1.56317333e-01
4.52384000e+01,1.38554000e-01
4.52386000e+01,1.29317067e-01
4.52388000e+01,1.49922533e-01
4.52390000e+01,1.48501467e-01
4.52392000e+01,1.47080400e-01
4.52394000e+01,1.45659333e-01
4.52396000e+01,1.27185467e-01
4.52398000e+01,1.34290800e-01
4.52400000e+01,1.49922533e-01
4.52402000e+01,1.46369867e-01
4.52404000e+01,1.52054133e-01
4.52406000e+01,1.42817200e-01
4.52408000e+01,1.26474933e-01
4.52410000e+01,1.40685600e-01
4.52412000e+01,1.49922533e-01
4.52414000e+01,1.56317333e-01
4.52416000e+01,1.59870000e-01
4.52418000e+01,1.35001333e-01
4.52420000e+01,1.31448667e-01
4.52422000e+01,1.49212000e-01
4.52424000e+01,1.53475200e-01
4.52426000e+01,1.52054133e-01
4.52428000e+01,1.42817200e-01
4.52430000e+01,1.26474933e-01
4.52432000e+01,1.37132933e-01
4.52434000e+01,1.56317333e-01
4.52436000e+01,1.58448933e-01
4.52438000e+01,1.56317333e-01
4.52440000e+01,1.42817200e-01
4.52442000e+01,1.25764400e-01
4.52444000e+01,1.47790933e-01
4.52446000e+01,1.50633067e-01
4.52448000e+01,1.50633067e-01
4.52450000e+01,1.57738400e-01
4.52452000e+01,1.33580267e-01
4.52454000e+01,1.32869733e-01
4.52456000e+01,1.55606800e-01
4.52458000e+01,1.54896267e-01
4.52460000e+01,1.57027867e-01
4.52462000e+01,1.47790933e-01
4.52464000e+01,1.26474933e-01
4.52466000e+01,1.39975067e-01
4.52468000e+01,1.59870000e-01
4.52470000e+01,1.49922533e-01
4.52472000e+01,1.52764667e-01
4.52474000e+01,1.42106667e-01
4.52476000e+01,1.27896000e-01
4.52478000e+01,1.47080400e-01
4.52480000e+01,1.50633067e-01
4.52482000e+01,1.51343600e-01
4.52484000e+01,1.55606800e-01
4.52486000e+01,1.31448667e-01
4.52488000e+01,1.32159200e-01
4.52490000e+01,1.41396133e-01
4.52492000e+01,1.49212000e-01
4.52494000e+01,1.59159467e-01
4.52496000e+01,1.43527733e-01
4.52498000e+01,1.27185467e-01
4.52500000e+01,1.42106667e-01
4.52502000e+01,1.59870000e-01
4.52504000e+01,1.45659333e-01
4.52506000e+01,1.54185733e-01
4.52508000e+01,1.34290800e-01
4.52510000e+01,1.23632800e-01
4.52512000e+01,1.49922533e-01
4.52514000e+01,1.50633067e-01
4.52516000e+01,1.57027867e-01
4.52518000e+01,1.57738400e-01
4.52520000e+01,1.29317067e-01
4.52522000e+01,1.33580267e-01
4.52524000e+01,1.48501467e-01
4.52526000e+01,1.49212000e-01
4.52528000e+01,1.49212000e-01
4.52530000e+01,1.42106667e-01
4.52532000e+01,1.22922267e-01
4.52534000e+01,1.43527733e-01
4.52536000e+01,1.54185733e-01
4.52538000e+01,1.44948800e-01
4.52540000e+01,1.57027867e-01
4.52542000e+01,1.37843467e-01
4.52544000e+01,1.27896000e-01
4.52546000e+01,1.52054133e-01
4.52548000e+01,1.52764667e-01
4.52550000e+01,1.49922533e-01
4.52552000e+01,1.53475200e-01
4.52554000e+01,1.35711867e-01
4.52556000e+01,1.38554000e-01
4.52558000e+01,1.49922533e-01
4.52560000e+01,1.50633067e-01
4.52562000e+01,1.49922533e-01
4.52564000e+01,1.38554000e-01
4.52566000e+01,1.27185467e-01
4.52568000e+01,1.42106667e-01
4.52570000e+01,1.53475200e-01
4.52572000e+01,1.50633067e-01
4.52574000e+01,1.54185733e-01
4.52576000e+01,1.40685600e-01
4.52578000e+01,1.32159200e-01
4.52580000e+01,1.55606800e-01
4.52582000e+01,1.50633067e-01
4.52584000e+01,1.44948800e-01
4.52586000e+01,1.48501467e-01
4.52588000e+01,1.35001333e-01
4.52590000e+01,1.39264533e-01
4.52592000e+01,1.55606800e-01
4.52594000e+01,1.56317333e-01
4.52596000e+01,1.51343600e-01
4.52598000e+01,1.45659333e-01
4.52600000e+01,1.27896000e-01
4.52602000e+01,1.42817200e-01
4.52604000e+01,1.55606800e-01
4.52606000e+01,1.48501467e-01
4.52608000e+01,1.54896267e-01
4.52610000e+01,1.35711867e-01
4.52612000e+01,1.32869733e-01
4.52614000e+01,1.57027867e-01
4.52616000e+01,1.66264800e-01
4.52618000e+01,1.68396400e-01
4.52620000e+01,1.52764667e-01
4.52622000e+01,1.30027600e-01
4.52624000e+01,1.38554000e-01
4.52626000e+01,1.51343600e-01
4.52628000e+01,1.60580533e-01
4.52630000e+01,1.65554267e-01
4.52632000e+01,1.47080400e-01
4.52634000e+01,1.27896000e-01
4.52636000e+01,1.47080400e-01
4.52638000e+01,1.57738400e-01
4.52640000e+01,1.52764667e-01
4.52642000e+01,1.54185733e-01
4.52644000e+01,1.39264533e-01
4.52646000e+01,1.34290800e-01
4.52648000e+01,1.55606800e-01
4.52650000e+01,1.55606800e-01
4.52652000e+01,1.54896267e-01
4.52654000e+01,1.45659333e-01
4.52656000e+01,1.30738133e-01
4.52658000e+01,1.35711867e-01
4.52660000e+01,1.57738400e-01
4.52662000e+01,1.54185733e-01
4.52664000e+01,1.64133200e-01
4.52666000e+01,1.48501467e-01
4.52668000e+01,1.29317067e-01
4.52670000e+01,1.47790933e-01
4.52672000e+01,1.54896267e-01
4.52674000e+01,1.52764667e-01
4.52676000e+01,1.52764667e-01
4.52678000e+01,1.33580267e-01
4.52680000e+01,1.35001333e-01
4.52682000e+01,1.50633067e-01
4.52684000e+01,1.49922533e-01
4.52686000e+01,1.49922533e-01
4.52688000e+01,1.48501467e-01
4.52690000e+01,1.27896000e-01
4.52692000e+01,1.39975067e-01
4.52694000e+01,1.56317333e-01
4.52696000e+01,1.49922533e-01
4.52698000e+01,1.54896267e-01
4.52700000e+01,1.40685600e-01
4.52702000e+01,1.30027600e-01
4.52704000e+01,1.41396133e-01
4.52706000e+01,1.45659333e-01
4.52708000e+01,1.52054133e-01
4.52710000e+01,1.52764667e-01
4.52712000e+01,1.30738133e-01
4.52714000e+01,1.32159200e-01
4.52716000e+01,1.50633067e-01
4.52718000e+01,1.49212000e-01
4.52720000e+01,1.52054133e-01
4.52722000e+01,1.46369867e-01
4.52724000e+01,1.24343333e-01
4.52726000e+01,1.37132933e-01
4.52728000e+01,1.52764667e-01
4.52730000e+01,1.55606800e-01
4.52732000e+01,1.58448933e-01
4.52734000e+01,1.42817200e-01
4.52736000e+01,1.30027600e-01
4.52738000e+01,1.50633067e-01
4.52740000e+01,1.54185733e-01
4.52742000e+01,1.52764667e-01
4.52744000e+01,1.52764667e-01
4.52746000e+01,1.34290800e-01
4.52748000e+01,1.33580267e-01
4.52750000e+01,1.54896267e-01
4.52752000e+01,1.58448933e-01
4.52754000e+01,1.62712133e-01
4.52756000e+01,1.44238267e-01
4.52758000e+01,1.25764400e-01
4.52760000e+01,1.44238267e-01
4.52762000e+01,1.51343600e-01
4.52764000e+01,1.54185733e-01
4.52766000e+01,1.58448933e-01
4.52768000e+01,1.35711867e-01
4.52770000e+01,1.30027600e-01
4.52772000e+01,1.50633067e-01
4.52774000e+01,1.55606800e-01
4.52776000e+01,1.57027867e-01
4.52778000e+01,1.47790933e-01
4.52780000e+01,1.34290800e-01
4.52782000e+01,1.38554000e-01
4.52784000e+01,1.54185733e-01
4.52786000e+01,1.52764667e-01
4.52788000e+01,1.56317333e-01
4.52790000e+01,1.43527733e-01
4.52792000e+01,1.25053867e-01
4.52794000e+01,1.47080400e-01
4.52796000e+01,1.58448933e-01
4.52798000e+01,1.66264800e-01
4.52800000e+01,1.65554267e-01
4.52802000e+01,1.37843467e-01
4.52804000e+01,1.31448667e-01
4.52806000e+01,1.49212000e-01
4.52808000e+01,1.53475200e-01
4.52810000e+01,1.52054133e-01
4.52812000e+01,1.59159467e-01
4.52814000e+01,1.30027600e-01
4.52816000e+01,1.39264533e-01
4.52818000e+01,1.58448933e-01
4.52820000e+01,1.50633067e-01
4.52822000e+01,1.54185733e-01
4.52824000e+01,1.43527733e-01
4.52826000e+01,1.25764400e-01
4.52828000e+01,1.39975067e-01
4.52830000e+01,1.53475200e-01
4.52832000e+01,1.54185733e-01
4.52834000e+01,1.50633067e-01
4.52836000e+01,1.33580267e-01
4.52838000e+01,1.30027600e-01
4.52840000e+01,1.52054133e-01
4.52842000e+01,1.54896267e-01
4.52844000e+01,1.52764667e-01
4.52846000e+01,1.54185733e-01
4.52848000e+01,1.28606533e-01
4.52850000e+01,1.39264533e-01
4.52852000e+01,1.57738400e-01
4.52854000e+01,1.49922533e-01
4.52856000e+01,1.55606800e-01
4.52858000e+01,1.47790933e-01
4.52860000e+01,1.32869733e-01
4.52862000e+01,1.52764667e-01
4.52864000e+01,1.52054133e-01
4.52866000e+01,1.49922533e-01
4.52868000e+01,1.51343600e-01
4.52870000e+01,1.35001333e-01
4.52872000e+01,1.35001333e-01
4.52874000e+01,1.52054133e-01
4.52876000e+01,1.53475200e-01
4.52878000e+01,1.52764667e-01
4.52880000e+01,1.51343600e-01
4.52882000e+01,1.30738133e-01
4.52884000e+01,1.39264533e-01
4.52886000e+01,1.53475200e-01
4.52888000e+01,1.51343600e-01
4.52890000e+01,1.57738400e-01
4.52892000e+01,1.37132933e-01
4.52894000e+01,1.27185467e-01
4.52896000e+01,1.48501467e-01
4.52898000e+01,1.53475200e-01
4.52900000e+01,1.59870000e-01
4.52902000e+01,1.54185733e-01
4.52904000e+01,1.30027600e-01
4.52906000e+01,1.30738133e-01
4.52908000e+01,1.52764667e-01
4.52910000e+01,1.52764667e-01
4.52912000e+01,1.57027867e-01
4.52914000e+01,1.45659333e-01
4.52916000e+01,1.26474933e-01
4.52918000e+01,1.39264533e-01
4.52920000e+01,1.52054133e-01
4.52922000e+01,1.47790933e-01
4.52924000e+01,1.57027867e-01
4.52926000e+01,1.38554000e-01
4.52928000e+01,1.29317067e-01
4.52930000e+01,1.45659333e-01
4.52932000e+01,1.49922533e-01
4.52934000e+01,1.47790933e-01
4.52936000e+01,1.55606800e-01
4.52938000e+01,1.35001333e-01
4.52940000e+01,1.31448667e-01
4.52942000e+01,1.54896267e-01
4.52944000e+01,1.52764667e-01
4.52946000e+01,1.62001600e-01
4.52948000e+01,1.51343600e-01
4.52950000e+01,1.28606533e-01
4.52952000e+01,1.42106667e-01
4.52954000e+01,1.58448933e-01
4.52956000e+01,1.56317333e-01
4.52958000e+01,1.65554267e-01
4.52960000e+01,1.42106667e-01
4.52962000e+01,1.29317067e-01
4.52964000e+01,1.47080400e-01
4.52966000e+01,1.43527733e-01
4.52968000e+01,1.49922533e-01
4.52970000e+01,1.53475200e-01
4.52972000e+01,1.29317067e-01
4.52974000e+01,1.30738133e-01
4.52976000e+01,1.53475200e-01
4.52978000e+01,1.53475200e-01
4.52980000e+01,1.51343600e-01
4.52982000e+01,1.43527733e-01
4.52984000e+01,1.27896000e-01
4.52986000e+01,1.45659333e-01
4.52988000e+01,1.56317333e-01
4.52990000e+01,1.53475200e-01
4.52992000e+01,1.64843733e-01
4.52994000e+01,1.40685600e-01
4.52996000e+01,1.27896000e-01
4.52998000e+01,1.42106667e-01
4.53000000e+01,1.49922533e-01
4.53002000e+01,1.59870000e-01
4.53004000e+01,1.52054133e-01
4.53006000e+01,1.27185467e-01
4.53008000e+01,1.34290800e-01
4.53010000e+01,1.49922533e-01
4.53012000e+01,1.49922533e-01
4.53014000e+01,1.57738400e-01
4.53016000e+01,1.42106667e-01
4.53018000e+01,1.28606533e-01
4.53020000e+01,1.44238267e-01
4.53022000e+01,1.52764667e-01
4.53024000e+01,1.50633067e-01
4.53026000e+01,1.52764667e-01
4.53028000e+01,1.37132933e-01
4.53030000e+01,1.26474933e-01
4.53032000e+01,1.44948800e-01
4.53034000e+01,1.57027867e-01
4.53036000e+01,1.52054133e-01
4.53038000e+01,1.48501467e-01
4.53040000e+01,1.27185467e-01
4.53042000e+01,1.37843467e-01
4.53044000e+01,1.54896267e-01
4.53046000e+01,1.53475200e-01
4.53048000e+01,1.50633067e-01
4.53050000e+01,1.41396133e-01
4.53052000e+01,1.29317067e-01
4.53054000e+01,1.41396133e-01
4.53056000e+01,1.53475200e-01
4.53058000e+01,1.59159467e-01
4.53060000e+01,1.49922533e-01
4.53062000e+01,1.38554000e-01
4.53064000e+01,1.32159200e-01
4.53066000e+01,1.50633067e-01
4.53068000e+01,1.57027867e-01
4.53070000e+01,1.52054133e-01
4.53072000e+01,1.44238267e-01
4.53074000e+01,1.26474933e-01
4.53076000e+01,1.39975067e-01
4.53078000e+01,1.53475200e-01
4.53080000e+01,1.57738400e-01
4.53082000e+01,1.58448933e-01
4.53084000e+01,1.42106667e-01
4.53086000e+01,1.30738133e-01
4.53088000e+01,1.49212000e-01
4.53090000e+01,1.54896267e-01
4.53092000e+01,1.50633067e-01
4.53094000e+01,1.54185733e-01
4.53096000e+01,1.38554000e-01
4.53098000e+01,1.28606533e-01
4.53100000e+01,1.49212000e-01
4.53102000e+01,1.47790933e-01
4.53104000e+01,1.51343600e-01
4.53106000e+01,1.49922533e-01
4.53108000e+01,1.27896000e-01
4.53110000e+01,1.39264533e-01
4.53112000e+01,1.48501467e-01
4.53114000e+01,1.48501467e-01
4.53116000e+01,1.62712133e-01
4.53118000e+01,1.40685600e-01
4.53120000e+01,1.30738133e-01
4.53122000e+01,1.49212000e-01
4.53124000e+01,1.56317333e-01
4.53126000e+01,1.54896267e-01
4.53128000e+01,1.59159467e-01
4.53130000e+01,1.34290800e-01
4.53132000e+01,1.32869733e-01
4.53134000e+01,1.57738400e-01
4.53136000e+01,1.56317333e-01
4.53138000e+01,1.53475200e-01
4.53140000e+01,1.47790933e-01
4.53142000e+01,1.27185467e-01
4.53144000e+01,1.39264533e-01
